"Id","RaceID","Course","Time","Dist","RaceDesc","Class","AgeLimit","Value","Going","Run","No","Draw","Form","Horse","Days","CDB","Age","Weight","Aid","Trainer","Jockey","Allow","OR","BR2","BR3","BRY","Odds","WtLbs"
1,1,"Doncaster","11:55","3m 84y","La-Z-Boy At KC Sofas Handicap Hurdle","3","3YO plus","5,809","Good to Soft","3","1",,"3PP215","Butler's Brief","14",,"8","12-0","p","A Ralph","Nick Scholfield",,"122","130","130","130","15/8","168"
2,1,"Doncaster","11:55","3m 84y","La-Z-Boy At KC Sofas Handicap Hurdle","3","3YO plus","5,809","Good to Soft","3","2",,"2118P1","Jaytee","14","CD","8","11-7","p","Ian Williams","Sam Twiston-Davies",,"115","124","124","124","1/1","161"
3,1,"Doncaster","11:55","3m 84y","La-Z-Boy At KC Sofas Handicap Hurdle","3","3YO plus","5,809","Good to Soft","3","3",,"3/341-53","Fabuleux Du Clos (FR)","76","bf","8","11-0","t p1","S G West","Jack Quinlan",,"108","114","124","124","7/2","154"
4,2,"Doncaster","12:30","2m 128y","Ace.Odds Fillies' Juvenile Maiden Hurdle (GBB Race)","4","3YO only","4,357","Good to Soft","10","1",,,"Brora Breeze","(104F)",,"3","11-0","","Rebecca Menzies","Danny McMenamin",,"-","0","0","0","8/1","154"
5,2,"Doncaster","12:30","2m 128y","Ace.Odds Fillies' Juvenile Maiden Hurdle (GBB Race)","4","3YO only","4,357","Good to Soft","10","2",,,"Clenched","(58F)",,"3","11-0","","Miss J Feilden","Jack Quinlan",,"-","0","0","0","25/1","154"
6,2,"Doncaster","12:30","2m 128y","Ace.Odds Fillies' Juvenile Maiden Hurdle (GBB Race)","4","3YO only","4,357","Good to Soft","10","3",,"5","Ezmerellda","28",,"3","11-0","","A King","Tom Cannon",,"-","101","101","101","6/1","154"
7,2,"Doncaster","12:30","2m 128y","Ace.Odds Fillies' Juvenile Maiden Hurdle (GBB Race)","4","3YO only","4,357","Good to Soft","10","4",,,"Leazy Lindsay","(63F)",,"3","11-0","","Anthony Charlton","Harry Reed",,"-","0","0","0","14/1","154"
8,2,"Doncaster","12:30","2m 128y","Ace.Odds Fillies' Juvenile Maiden Hurdle (GBB Race)","4","3YO only","4,357","Good to Soft","10","5",,,"Love True (FR)","(75F)",,"3","11-0","","Greenhall & Guerriero","Toby Wynne","3","-","0","0","0","5/2","154"
9,2,"Doncaster","12:30","2m 128y","Ace.Odds Fillies' Juvenile Maiden Hurdle (GBB Race)","4","3YO only","4,357","Good to Soft","10","6",,,"Miss Raindrop","(143F)",,"3","11-0","","Miss Tracy Waggott","Tom Midgley","3","-","0","0","0","25/1","154"
10,2,"Doncaster","12:30","2m 128y","Ace.Odds Fillies' Juvenile Maiden Hurdle (GBB Race)","4","3YO only","4,357","Good to Soft","10","7",,"8","Oceana Orange","45",,"3","11-0","","L J Morgan","Adam Wedge",,"-","0","0","0","16/1","154"
11,2,"Doncaster","12:30","2m 128y","Ace.Odds Fillies' Juvenile Maiden Hurdle (GBB Race)","4","3YO only","4,357","Good to Soft","10","8",,"23","Ruler Of The River","13",,"3","11-0","t","S England","Jonathan England",,"87","99","99","99","20/1","154"
12,2,"Doncaster","12:30","2m 128y","Ace.Odds Fillies' Juvenile Maiden Hurdle (GBB Race)","4","3YO only","4,357","Good to Soft","10","9",,"3","Therapist","9","bf","3","11-0","","N J Henderson","N de Boinville",,"-","95","95","95","7/4","154"
13,2,"Doncaster","12:30","2m 128y","Ace.Odds Fillies' Juvenile Maiden Hurdle (GBB Race)","4","3YO only","4,357","Good to Soft","10","10",,"35","Zooks (FR)","21",,"3","11-0","","Ian Williams","C J Todd",,"-","82","82","82","20/1","154"
14,3,"Doncaster","13:05","2m 78y","Always Trying Racing Syndicate Novices' Limited Handicap Chase (GBB Race)","3","4YO plus","6,337","Good to Soft","5","1",,"805-041","Onemorefortheroad","13","CD","8","11-10","p","N B King","Jack Quinlan",,"129","137","137","137","7/4","164"
15,3,"Doncaster","13:05","2m 78y","Always Trying Racing Syndicate Novices' Limited Handicap Chase (GBB Race)","3","4YO plus","6,337","Good to Soft","5","2",,"1524-P2","Parisencore (FR)","55","D","7","11-8","","N G Richards","Danny McMenamin",,"127","136","136","136","9/2","162"
16,3,"Doncaster","13:05","2m 78y","Always Trying Racing Syndicate Novices' Limited Handicap Chase (GBB Race)","3","4YO plus","6,337","Good to Soft","5","3",,"2P30-92","Ukantango","30","D","6","11-2","","Olly Murphy","S Bowen",,"121","134","134","134","4/1","156"
17,3,"Doncaster","13:05","2m 78y","Always Trying Racing Syndicate Novices' Limited Handicap Chase (GBB Race)","3","4YO plus","6,337","Good to Soft","5","4",,"3124-53","Richhill","28",,"6","10-11","t","D Skelton","Harry Skelton",,"116","132","132","132","8/1","151"
18,3,"Doncaster","13:05","2m 78y","Always Trying Racing Syndicate Novices' Limited Handicap Chase (GBB Race)","3","4YO plus","6,337","Good to Soft","5","5",,"F325-81","Chanceux","13","D","7","10-9","h","A Ralph","Brendan Powell",,"114","135","135","140","3/1","149"
19,4,"Doncaster","13:40","2m 4f 115y","KC Sofas Doncaster Yorkshire Silver Vase Mares' Chase (Listed) (GBB Race)","1","4YO plus","42,202","Good to Soft","8","1",,"U/1023-5","Fantastic Lady (FR)","48","D C","8","11-6","","N J Henderson","N de Boinville",,"144","158","158","158","4/1","160"
20,4,"Doncaster","13:40","2m 4f 115y","KC Sofas Doncaster Yorkshire Silver Vase Mares' Chase (Listed) (GBB Race)","1","4YO plus","42,202","Good to Soft","8","2",,"1311-41","Pink Legend","9","D","9","11-6","","Miss V Williams","Charlie Deutsch",,"142","151","151","159","9/2","160"
21,4,"Doncaster","13:40","2m 4f 115y","KC Sofas Doncaster Yorkshire Silver Vase Mares' Chase (Listed) (GBB Race)","1","4YO plus","42,202","Good to Soft","8","3",,"21124-1","Zambella (FR)","20","CD","8","11-6","","N A Twiston-Davies","Sam Twiston-Davies",,"144","158","158","161","3/1","160"
22,4,"Doncaster","13:40","2m 4f 115y","KC Sofas Doncaster Yorkshire Silver Vase Mares' Chase (Listed) (GBB Race)","1","4YO plus","42,202","Good to Soft","8","4",,"423F34","Walk In Clover","14","D","6","11-5","","D Skelton","Harry Skelton",,"121","132","132","132","20/1","159"
23,4,"Doncaster","13:40","2m 4f 115y","KC Sofas Doncaster Yorkshire Silver Vase Mares' Chase (Listed) (GBB Race)","1","4YO plus","42,202","Good to Soft","8","5",,"1123-12","Limerick Lace","40","D bf","6","11-4","","G P Cromwell","Jonjo O'Neill Jr.",,"145","156","156","156","9/4","158"
24,4,"Doncaster","13:40","2m 4f 115y","KC Sofas Doncaster Yorkshire Silver Vase Mares' Chase (Listed) (GBB Race)","1","4YO plus","42,202","Good to Soft","8","6",,"1465-33","Carole's Pass (FR)","39",,"5","11-2","","Amy Murphy","Jack Quinlan",,"125","133","133","133","16/1","156"
25,4,"Doncaster","13:40","2m 4f 115y","KC Sofas Doncaster Yorkshire Silver Vase Mares' Chase (Listed) (GBB Race)","1","4YO plus","42,202","Good to Soft","8","7",,"113-12P","La Renommee (FR)","20","D","5","11-2","","Dr Richard Newland & Jamie Insole","Charlie Hammond",,"127","145","145","145","14/1","156"
26,4,"Doncaster","13:40","2m 4f 115y","KC Sofas Doncaster Yorkshire Silver Vase Mares' Chase (Listed) (GBB Race)","1","4YO plus","42,202","Good to Soft","8","8",,"5P42-82","Royale Margaux (FR)","14",,"5","11-2","t","T Symonds","Benjamin Poste",,"126","144","144","144","16/1","156"
27,5,"Doncaster","14:15","2m 3f 88y","kcsofas.co.uk British EBF 'National Hunt' Novices' Hurdle (GBB Race)","4","4YO to 6YO","4,357","Good to Soft","13","1",,"4-21172","Parade Away","13","D bf","5","11-6","t","Anthony Charlton","Bradley Harris","5","123","128","128","128","5/2","160"
28,5,"Doncaster","14:15","2m 3f 88y","kcsofas.co.uk British EBF 'National Hunt' Novices' Hurdle (GBB Race)","4","4YO to 6YO","4,357","Good to Soft","13","2",,"25-53","Banteer","17",,"5","11-0","","P F Nicholls","H Cobden",,"-","101","101","101","7/1","154"
29,5,"Doncaster","14:15","2m 3f 88y","kcsofas.co.uk British EBF 'National Hunt' Novices' Hurdle (GBB Race)","4","4YO to 6YO","4,357","Good to Soft","13","3",,"4/1-3","Bhaloo","46",,"5","11-0","","N J Henderson","N de Boinville",,"-","128","128","128","9/4","154"
30,5,"Doncaster","14:15","2m 3f 88y","kcsofas.co.uk British EBF 'National Hunt' Novices' Hurdle (GBB Race)","4","4YO to 6YO","4,357","Good to Soft","13","4",,"2-4","Casual Observer","22",,"4","11-0","","Harry Derham","Paul O'Brien",,"-","0","0","0","12/1","154"
31,5,"Doncaster","14:15","2m 3f 88y","kcsofas.co.uk British EBF 'National Hunt' Novices' Hurdle (GBB Race)","4","4YO to 6YO","4,357","Good to Soft","13","5",,"724-P","Champetre","61",,"5","11-0","p","Oliver Signy","James Davies",,"-","0","0","0","14/1","154"
32,5,"Doncaster","14:15","2m 3f 88y","kcsofas.co.uk British EBF 'National Hunt' Novices' Hurdle (GBB Race)","4","4YO to 6YO","4,357","Good to Soft","13","6",,"1343-U2","Dancing In Brazil","32",,"4","11-0","","A King","Tom Cannon",,"-","121","121","121","6/1","154"
33,5,"Doncaster","14:15","2m 3f 88y","kcsofas.co.uk British EBF 'National Hunt' Novices' Hurdle (GBB Race)","4","4YO to 6YO","4,357","Good to Soft","13","7",,"7","Garitsa Bay","36",,"5","11-0","","Ian Williams","C J Todd",,"-","0","0","0","25/1","154"
34,5,"Doncaster","14:15","2m 3f 88y","kcsofas.co.uk British EBF 'National Hunt' Novices' Hurdle (GBB Race)","4","4YO to 6YO","4,357","Good to Soft","13","8",,"5/6","Luke The Drifter","37",,"6","11-0","","H D Daly","Sam Twiston-Davies",,"-","84","84","84","66/1","154"
35,5,"Doncaster","14:15","2m 3f 88y","kcsofas.co.uk British EBF 'National Hunt' Novices' Hurdle (GBB Race)","4","4YO to 6YO","4,357","Good to Soft","13","9",,"6-4","Montecam","232",,"4","11-0","","N J Henderson","James Bowen",,"-","0","0","0","8/1","154"
36,5,"Doncaster","14:15","2m 3f 88y","kcsofas.co.uk British EBF 'National Hunt' Novices' Hurdle (GBB Race)","4","4YO to 6YO","4,357","Good to Soft","13","10",,"F-P4","Nothinelsematters","230",,"5","11-0","","A M Hales","Harry Bannister",,"-","0","0","0","33/1","154"
37,5,"Doncaster","14:15","2m 3f 88y","kcsofas.co.uk British EBF 'National Hunt' Novices' Hurdle (GBB Race)","4","4YO to 6YO","4,357","Good to Soft","13","11",,,"Ronnies Reflection",,,"5","11-0","t1","B I Case","Jack Quinlan",,"-","0","0","0","33/1","154"
38,5,"Doncaster","14:15","2m 3f 88y","kcsofas.co.uk British EBF 'National Hunt' Novices' Hurdle (GBB Race)","4","4YO to 6YO","4,357","Good to Soft","13","12",,"6/53-P6","Warrior's Fate","12",,"6","11-0","","C & A Pogson","R T Dunne",,"-","85","85","85","50/1","154"
39,5,"Doncaster","14:15","2m 3f 88y","kcsofas.co.uk British EBF 'National Hunt' Novices' Hurdle (GBB Race)","4","4YO to 6YO","4,357","Good to Soft","13","13",,"0-66","Braunton Burrows","30",,"4","10-7","","Miss Sarah-jayne Davies","Tabitha Worsley","3","-","0","0","0","66/1","147"
40,6,"Doncaster","14:45","2m 7f 214y","Watch Off The Fence On attheraces.com Handicap Chase","3","4YO plus","6,337","Good to Soft","6","1",,"9-4404P","A Wave Of The Sea","20",,"7","12-2","","B M R Haslam","Jonjo O'Neill Jr.",,"142","145","145","145","8/1","170"
41,6,"Doncaster","14:45","2m 7f 214y","Watch Off The Fence On attheraces.com Handicap Chase","3","4YO plus","6,337","Good to Soft","6","2",,"2P1-931","Twinjets","14","CD","6","11-11","","P F Nicholls","H Cobden",,"137","145","145","145","1/1","165"
42,6,"Doncaster","14:45","2m 7f 214y","Watch Off The Fence On attheraces.com Handicap Chase","3","4YO plus","6,337","Good to Soft","6","3",,"2408-0P","Erne River","41","C","8","11-8","p1","Nick Kent","Charlie Hammond",,"134","52","52","52","7/1","162"
43,6,"Doncaster","14:45","2m 7f 214y","Watch Off The Fence On attheraces.com Handicap Chase","3","4YO plus","6,337","Good to Soft","6","4",,"96P9-4P","Lord Accord","62","D","8","11-5","t p","N P Mulholland","Charlie Deutsch",,"131","139","139","139","6/1","159"
44,6,"Doncaster","14:45","2m 7f 214y","Watch Off The Fence On attheraces.com Handicap Chase","3","4YO plus","6,337","Good to Soft","6","5",,"P952P-P","One More Fleurie","51","CD","9","10-3","","Ian Williams","C J Todd",,"115","0","148","151","20/1","143"
45,6,"Doncaster","14:45","2m 7f 214y","Watch Off The Fence On attheraces.com Handicap Chase","3","4YO plus","6,337","Good to Soft","6","6",,"413-583","Dreaming Blue","23","C","6","10-2","t","A J Honeyball","Rex Dingle",,"114","145","145","150","4/1","142"
46,7,"Doncaster","15:20","2m 128y","Sky Sports Racing Sky 415 Conditional Jockeys' Handicap Hurdle","4","3YO plus","4,225","Good to Soft","5","1",,"122214-","Rewired","277","D","5","12-0","","Dr Richard Newland & Jamie Insole","Luke Scott","3","115","122","122","122","7/2","168"
47,7,"Doncaster","15:20","2m 128y","Sky Sports Racing Sky 415 Conditional Jockeys' Handicap Hurdle","4","3YO plus","4,225","Good to Soft","5","2",,"1222-01","Tintintin (FR)","18","D","4","12-0","t","F O'Brien","Jack Hogan","3","115","116","116","116","2/1","168"
48,7,"Doncaster","15:20","2m 128y","Sky Sports Racing Sky 415 Conditional Jockeys' Handicap Hurdle","4","3YO plus","4,225","Good to Soft","5","3",,"23-51","Wholeofthemoon","14","C","4","11-9","h","D McCain Jnr","Peter Kavanagh","3","110","116","116","116","11/4","163"
49,7,"Doncaster","15:20","2m 128y","Sky Sports Racing Sky 415 Conditional Jockeys' Handicap Hurdle","4","3YO plus","4,225","Good to Soft","5","4",,"023-412","East End Girl","42 (7F)","D bf","6","11-0","","A Ralph","Jay Tidball","3","101","117","117","117","3/1","154"
50,7,"Doncaster","15:20","2m 128y","Sky Sports Racing Sky 415 Conditional Jockeys' Handicap Hurdle","4","3YO plus","4,225","Good to Soft","5","5",,"1776/5-7","Whyzzat","30",,"5","10-8","","Miss Sarah-jayne Davies","Tabitha Worsley",,"95","0","0","0","33/1","148"
51,8,"Kelso","12:10","2m 6f 151y","Belhaven Brewery Novices' Hurdle (GBB Race)","4","4YO plus","4,357","Good to Soft","9","1",,"P11-1","Great Pepper (FR)","49",,"5","11-7","","James Moffatt","Charlotte Jones","3","-","120","120","120","5/2","161"
52,8,"Kelso","12:10","2m 6f 151y","Belhaven Brewery Novices' Hurdle (GBB Race)","4","4YO plus","4,357","Good to Soft","9","2",,"FFP51-1","Johnny Dogs","211",,"6","11-7","","Mrs Corbett","Sam Coltherd",,"-","115","115","115","6/1","161"
53,8,"Kelso","12:10","2m 6f 151y","Belhaven Brewery Novices' Hurdle (GBB Race)","4","4YO plus","4,357","Good to Soft","9","3",,"21-4","Clovis Island","49","bf","5","11-0","","N G Richards","Sean Quinlan",,"-","108","108","108","4/1","154"
54,8,"Kelso","12:10","2m 6f 151y","Belhaven Brewery Novices' Hurdle (GBB Race)","4","4YO plus","4,357","Good to Soft","9","4",,"3FF4-5P","Greyrobin Star","64",,"7","11-0","t1","G T Bewley","Edward Austin","5","-","0","0","0","50/1","154"
55,8,"Kelso","12:10","2m 6f 151y","Belhaven Brewery Novices' Hurdle (GBB Race)","4","4YO plus","4,357","Good to Soft","9","5",,"3F2-5","Lahardaun","49",,"6","11-0","","G T Bewley","Jonathon Bewley",,"-","100","100","100","25/1","154"
56,8,"Kelso","12:10","2m 6f 151y","Belhaven Brewery Novices' Hurdle (GBB Race)","4","4YO plus","4,357","Good to Soft","9","6",,"3P-00","Mount Falcon","41",,"5","11-0","","W T Reed","S Mulqueen",,"-","24","24","24","100/1","154"
57,8,"Kelso","12:10","2m 6f 151y","Belhaven Brewery Novices' Hurdle (GBB Race)","4","4YO plus","4,357","Good to Soft","9","7",,"4","Beat The Boum","242",,"4","10-13","","Mrs Jacqueline Stephen","Jamie Hamilton",,"-","0","0","0","25/1","153"
58,8,"Kelso","12:10","2m 6f 151y","Belhaven Brewery Novices' Hurdle (GBB Race)","4","4YO plus","4,357","Good to Soft","9","8",,"81-22","To Chase A Dream","41",,"4","10-13","","Paul Collins","Mr John Dawson","3","114","131","131","131","3/1","153"
59,8,"Kelso","12:10","2m 6f 151y","Belhaven Brewery Novices' Hurdle (GBB Race)","4","4YO plus","4,357","Good to Soft","9","9",,"632-","Somebody's Fortune","251",,"5","10-7","","Miss Lucinda V Russell","Alan Doyle","5","-","0","0","0","4/1","147"
60,9,"Kelso","12:45","2m 6f 151y","Slainte Mhath Handicap Hurdle","3","3YO plus","7,922","Good to Soft","8","1",,"214-898","Schalke","12","CD","8","12-0","v1","Rebecca Menzies","William Maggs","7","122","126","126","126","10/1","168"
61,9,"Kelso","12:45","2m 6f 151y","Slainte Mhath Handicap Hurdle","3","3YO plus","7,922","Good to Soft","8","2",,"2321-62","Hashtag Boum (FR)","31","CD bf","6","11-6","","Ruth Jefferson","Henry Brooke",,"114","119","125","125","9/4","160"
62,9,"Kelso","12:45","2m 6f 151y","Slainte Mhath Handicap Hurdle","3","3YO plus","7,922","Good to Soft","8","3",,"P/303-2","Imaginary Dragon (FR)","36",,"5","11-2","","A M Thomson","Ryan Mania",,"110","122","122","122","7/2","156"
63,9,"Kelso","12:45","2m 6f 151y","Slainte Mhath Handicap Hurdle","3","3YO plus","7,922","Good to Soft","8","4",,"1F43P-4","Paddy The Horse","48",,"8","11-2","","G T Bewley","Jonathon Bewley",,"110","0","0","0","12/1","156"
64,9,"Kelso","12:45","2m 6f 151y","Slainte Mhath Handicap Hurdle","3","3YO plus","7,922","Good to Soft","8","5",,"142-18","Dunnet Head","18","bf","5","11-2","","I Jardine","B S Hughes",,"110","129","129","129","6/1","156"
65,9,"Kelso","12:45","2m 6f 151y","Slainte Mhath Handicap Hurdle","3","3YO plus","7,922","Good to Soft","8","6",,"4312-63","Kingston Bridge","37","C","5","11-1","","Ewan Whillans","Craig Nichol",,"109","129","129","129","8/1","155"
66,9,"Kelso","12:45","2m 6f 151y","Slainte Mhath Handicap Hurdle","3","3YO plus","7,922","Good to Soft","8","7",,"5/5453-6","Mack The Man","18",,"9","11-0","","N W Alexander","Mr Kit Alexander","5","108","118","118","118","12/1","154"
67,9,"Kelso","12:45","2m 6f 151y","Slainte Mhath Handicap Hurdle","3","3YO plus","7,922","Good to Soft","8","8",,"561F-64","So Many Roads","36","bf","6","10-7","","D W Whillans","Sean Quinlan",,"101","122","122","126","6/1","147"
68,10,"Kelso","13:20","2m 1f 14y","Visit Kelso In 2024 Handicap Chase","3","4YO plus","7,922","Good to Soft","5","1",,"4P88-8F","Cilaos Emery (FR)","23","D","11","12-0","h","Mrs S Leech","Miss Roisin Leech","7","130","141","141","141","7/1","168"
69,10,"Kelso","13:20","2m 1f 14y","Visit Kelso In 2024 Handicap Chase","3","4YO plus","7,922","Good to Soft","5","2",,"540-473","Ganapathi (FR)","35",,"7","11-7","t v1","R Michael Smith","G Sheehan",,"123","127","127","128","4/1","161"
70,10,"Kelso","13:20","2m 1f 14y","Visit Kelso In 2024 Handicap Chase","3","4YO plus","7,922","Good to Soft","5","3",,"546-329","Gold Des Bois (FR)","42","CD","9","11-5","t","I Jardine","B S Hughes",,"121","135","135","144","9/2","159"
71,10,"Kelso","13:20","2m 1f 14y","Visit Kelso In 2024 Handicap Chase","3","4YO plus","7,922","Good to Soft","5","4",,"12113-3","Traprain Law (FR)","55","D C","5","11-4","t","Miss Lucinda V Russell","P W Wadge","3","120","128","128","128","11/4","158"
72,10,"Kelso","13:20","2m 1f 14y","Visit Kelso In 2024 Handicap Chase","3","4YO plus","7,922","Good to Soft","5","5",,"3416-42","Duty Calls","48","CD","10","10-2","","Miss S E Forster","Lewis Stones","3","104","129","129","129","2/1","142"
73,11,"Kelso","13:55","2m 6f 70y","Children's Immunology Trust Supporting CHAS Novices' Limited Handicap Chase (GBB Race)","3","4YO plus","8,450","Good to Soft","5","1",,"112F1-5","Imperial Merlin","48","D bf","6","11-12","","J J Quinn","Henry Brooke",,"127","0","0","0","4/1","166"
74,11,"Kelso","13:55","2m 6f 70y","Children's Immunology Trust Supporting CHAS Novices' Limited Handicap Chase (GBB Race)","3","4YO plus","8,450","Good to Soft","5","2",,"1/614-11","Young Buster","30","C","7","11-12","","F O'Brien","Liam Harrison",,"127","132","132","132","7/4","166"
75,11,"Kelso","13:55","2m 6f 70y","Children's Immunology Trust Supporting CHAS Novices' Limited Handicap Chase (GBB Race)","3","4YO plus","8,450","Good to Soft","5","3",,"423/225","Overcourt","30",,"9","11-2","","W Coltherd","Sam Coltherd",,"117","137","137","137","8/1","156"
76,11,"Kelso","13:55","2m 6f 70y","Children's Immunology Trust Supporting CHAS Novices' Limited Handicap Chase (GBB Race)","3","4YO plus","8,450","Good to Soft","5","4",,"36225-1","Gentleman De Mai (FR)","48","C","7","11-0","t v","Mrs R Dobbin","Craig Nichol",,"115","136","136","136","3/1","154"
77,11,"Kelso","13:55","2m 6f 70y","Children's Immunology Trust Supporting CHAS Novices' Limited Handicap Chase (GBB Race)","3","4YO plus","8,450","Good to Soft","5","5",,"P422-42","Domandlouis","62","C","6","10-5","p","Miss Lucinda V Russell","D R Fox",,"106","135","135","135","9/2","145"
78,12,"Kelso","14:28","2m 2f 25y","Every Race Live On Racing TV Mares' Handicap Hurdle","4","3YO plus","4,753","Good to Soft","7","1",,"32-5313","Ip Up (FR)","29","D","5","12-0","","Jedd O'Keeffe","Craig Nichol",,"115","127","127","127","3/1","168"
79,12,"Kelso","14:28","2m 2f 25y","Every Race Live On Racing TV Mares' Handicap Hurdle","4","3YO plus","4,753","Good to Soft","7","2",,"5323-5P","Parvos","62",,"6","11-6","t","A M Thomson","Ryan Mania",,"107","102","109","110","6/1","160"
80,12,"Kelso","14:28","2m 2f 25y","Every Race Live On Racing TV Mares' Handicap Hurdle","4","3YO plus","4,753","Good to Soft","7","3",,"80/1531-","Nell's Bells","258",,"7","11-3","","D McCain Jnr","Theo Gillard",,"104","111","111","111","7/2","157"
81,12,"Kelso","14:28","2m 2f 25y","Every Race Live On Racing TV Mares' Handicap Hurdle","4","3YO plus","4,753","Good to Soft","7","4",,"27121-6","Atlantic Dancer","36","CD","10","11-1","","N W Alexander","Bruce Lynn","3","102","122","122","122","7/1","155"
82,12,"Kelso","14:28","2m 2f 25y","Every Race Live On Racing TV Mares' Handicap Hurdle","4","3YO plus","4,753","Good to Soft","7","5",,"P/2-1542","Similar Story","30",,"5","11-0","","W Coltherd","Sam Coltherd",,"101","106","106","106","6/1","154"
83,12,"Kelso","14:28","2m 2f 25y","Every Race Live On Racing TV Mares' Handicap Hurdle","4","3YO plus","4,753","Good to Soft","7","6",,"396792","Line In The Sand","50",,"5","10-6","","G T Bewley","Jonathon Bewley",,"93","119","119","120","6/1","146"
